meta.store_time,meta.seq_idx,meta.phys_time,msg.header.timestamp,msg.header.err_code,msg.header.cntr,msg.header.chks,msg.OSM2_Bus_INSinf.INSAx,msg.OSM2_Bus_INSinf.INSAy,msg.OSM2_Bus_INSinf.INSAz,msg.OSM2_Bus_INSinf.INSCalStatus.data,msg.OSM2_Bus_INSinf.INSEastSpd,msg.OSM2_Bus_INSinf.INSEastSpdStd,msg.OSM2_Bus_INSinf.INSGroundSpdStd,msg.OSM2_Bus_INSinf.INSGx,msg.OSM2_Bus_INSinf.INSGy,msg.OSM2_Bus_INSinf.INSGz,msg.OSM2_Bus_INSinf.INSHeadingAngle,msg.OSM2_Bus_INSinf.INSHeadingAngleStd,msg.OSM2_Bus_INSinf.INSLatitude,msg.OSM2_Bus_INSinf.INSLocatHeight,msg.OSM2_Bus_INSinf.INSLongitude,msg.OSM2_Bus_INSinf.INSNavStatus,msg.OSM2_Bus_INSinf.INSNorthSpd,msg.OSM2_Bus_INSinf.INSNorthSpdStd,msg.OSM2_Bus_INSinf.INSPitchAngle,msg.OSM2_Bus_INSinf.INSPitchAngleStd,msg.OSM2_Bus_INSinf.INSRollAngle,msg.OSM2_Bus_INSinf.INSRollAngleStd,msg.OSM2_Bus_INSinf.INSStdLat,msg.OSM2_Bus_INSinf.INSStdLocatHeight,msg.OSM2_Bus_INSinf.INSStdLon,msg.OSM2_Bus_INSinf.INSTimestamp,msg.OSM2_Bus_INSinf.INSToGroundSpd,msg.OSM2_Bus_INSinf.INS_DR_ValidSta,msg.OSM2_Bus_INSinf.INS_PreciousLvl,msg.OSM2_Bus_INSinf.INSinfChks,msg.OSM2_Bus_INSinf.INSinfCntr,msg.OSM2_Bus_INSinf.INSinfReserve,msg.OSM2_Bus_LOCSts.GNSSDatFr.data,msg.OSM2_Bus_LOCSts.GNSSDatLose.data,msg.OSM2_Bus_LOCSts.GNSSDatatt.data,msg.OSM2_Bus_LOCSts.GNSSTimestampHi,msg.OSM2_Bus_LOCSts.GNSSTimestampLo,msg.OSM2_Bus_LOCSts.IMUDatSts.data,msg.OSM2_Bus_LOCSts.IMUDatStsfr.data,msg.OSM2_Bus_LOCSts.INSSysStatus,msg.OSM2_Bus_LOCSts.LOCStsChks,msg.OSM2_Bus_LOCSts.LOCStsCntr,msg.OSM2_Bus_LOCSts.Reserve1LOCSts,msg.OSM2_Bus_LOCSts.Reserve2LOCSts,msg.OSM2_Bus_LOCSts.VehicleDatatt.data,msg.OSM2_Bus_LOCSts.VehicleDatlose.data,msg.OSM2_Bus_LOCSts.VehicleSpedfr.data,msg.OSM2_Bus_LOCSts.Vehicleerr.data,Latitude,Longitude
1735785978915305,245712,2528279,2530311238709,0,245712,0,0.119999,0.759998,9.539997,1,-13.096741,0.191,0.111,0.0,0.026,0.031,-79.219818,0.223,2114404859,12.150024,3006539371,2,2.500504,0.117,-0.636932,0.187,1.757996,0.151,0.138,0.13,0.3,2530299234,0.056091,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.438400436744494,120.65817480225017
1735785978915305,245713,2528287,2530318218933,0,245713,0,0.02,0.610001,9.629997,1,-13.099792,0.192,0.111,-0.000999,0.02,0.029,-79.241791,0.223,2114404861,12.149048,3006539358,2,2.491348,0.118,-0.647919,0.187,1.757996,0.151,0.138,0.13,0.302,2530309234,0.065247,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.438400634465538,120.65817349978207
1735785978931046,245714,2528297,2530329158586,0,245714,0,0.040001,0.669998,9.57,1,-13.102844,0.193,0.111,0.0,0.014,0.030001,-79.263763,0.223,2114404863,12.147034,3006539344,2,2.491348,0.118,-0.658905,0.187,1.757996,0.151,0.139,0.131,0.304,2530319234,0.080505,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.438400832007844,120.65817209712284
1735785978939679,245715,2528306,2530337678192,0,245715,0,0.040001,0.669998,9.57,1,-13.105896,0.193,0.112,0.0,0.014,0.030001,-79.274719,0.223,2114404865,12.146057,3006539330,2,2.485245,0.118,-0.658905,0.187,1.757996,0.152,0.139,0.131,0.305,2530329228,0.098816,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43840102955015,120.6581706944637
1735785978945099,245716,2528317,2530348662727,0,245716,0,0.129997,0.709999,9.93,1,-13.10894,0.194,0.112,-0.011,-0.009,0.030001,-79.296692,0.223,2114404868,12.14502,3006539316,2,2.482193,0.118,-0.647919,0.187,1.747009,0.152,0.14,0.131,0.307,2530339228,0.117126,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43840132711519,120.65816929181281
1735785978955854,245717,2528328,2530359856561,0,245717,0,0.040001,0.759998,9.82,1,-13.115044,0.194,0.112,-0.011,-0.018,0.031,-79.307678,0.223,2114404870,12.143066,3006539302,2,2.479141,0.118,-0.647919,0.187,1.747009,0.152,0.14,0.132,0.309,2530349228,0.132385,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43840152465755,120.65816788915375
1735785978972262,245718,2528337,2530368455758,0,245718,0,0.0,0.889999,9.939999,1,-13.118095,0.195,0.112,-0.009,-0.027999,0.030001,-79.329651,0.223,2114404872,12.142029,3006539289,2,2.473038,0.118,-0.625946,0.187,1.736023,0.152,0.141,0.132,0.311,2530359228,0.144592,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43840172237872,120.6581665866858
1735785978980262,245719,2528347,2530378412995,0,245719,0,0.09,0.619999,10.119999,1,-13.121147,0.195,0.112,-0.007999,-0.038,0.029,-79.340637,0.223,2114404874,12.140076,3006539275,2,2.466934,0.118,-0.603973,0.187,1.736023,0.152,0.141,0.132,0.313,2530369228,0.156799,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.438401919921162,120.65816518402681
1735785978984020,245720,2528357,2530388748641,0,245720,0,0.049999,0.739998,9.779999,1,-13.121147,0.194,0.112,-0.016,-0.046999,0.029,-79.36261,0.223,2114404876,12.140076,3006539261,2,2.466934,0.118,-0.582001,0.187,1.725037,0.152,0.141,0.132,0.309,2530379237,0.165955,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4384021174636,120.65816378136779
1735785978995823,245721,2528366,2530398074149,0,245721,0,0.07,0.849998,9.489998,1,-13.127251,0.194,0.112,-0.020999,-0.051,0.027,-79.373596,0.223,2114404879,12.138062,3006539248,2,2.457779,0.118,-0.549042,0.187,1.71405,0.152,0.141,0.133,0.311,2530389237,0.17511,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.438402415207555,120.65816247890818
1735785979013210,245722,2528380,2530411282958,0,245722,0,-0.080002,0.869999,9.219997,1,-13.127251,0.195,0.111,-0.019,-0.049,0.030001,-79.395569,0.223,2114404881,12.137024,3006539234,2,2.457779,0.117,-0.527069,0.187,1.703064,0.152,0.141,0.133,0.313,2530399237,0.17511,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.438402612750046,120.6581610762493
1735785979021080,245723,2528386,2530417948447,0,245723,0,-0.100002,0.879997,9.669998,1,-13.127251,0.195,0.111,-0.016,-0.052999,0.030001,-79.406555,0.223,2114404883,12.136047,3006539220,2,2.451675,0.117,-0.494141,0.187,1.692078,0.152,0.142,0.133,0.315,2530409237,0.184265,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.438402810292597,120.65815967359039
1735785979021771,245724,2528398,2530430031075,0,245724,0,0.0,0.849998,9.799999,1,-13.130302,0.196,0.11,-0.014999,-0.052999,0.030001,-79.428528,0.223,2114404885,12.135071,3006539206,2,2.445572,0.116,-0.461182,0.187,1.692078,0.152,0.142,0.133,0.316,2530419237,0.181213,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.438403007835145,120.65815827093157
1735785979035522,245725,2528406,2530437760152,0,245725,0,0.040001,0.77,10.029999,1,-13.133354,0.196,0.11,-0.009,-0.053999,0.030001,-79.439514,0.223,2114404888,12.134033,3006539192,2,2.439468,0.116,-0.428223,0.187,1.681091,0.152,0.142,0.133,0.318,2530429244,0.181213,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43840330540043,120.65815686828097
1735785979044882,245726,2528417,2530448424675,0,245726,0,0.129997,0.75,9.939999,1,-13.136406,0.197,0.11,-0.007999,-0.056,0.031,-79.461487,0.223,2114404890,12.134033,3006539178,2,2.436417,0.116,-0.395264,0.187,1.681091,0.152,0.142,0.133,0.32,2530439244,0.178162,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.438403502943032,120.65815546562222
1735785979061287,245727,2528428,2530460221869,0,245727,0,0.059998,0.66,9.369999,1,-13.136406,0.197,0.11,-0.006999,-0.052999,0.030001,-79.472473,0.223,2114404892,12.133057,3006539165,2,2.430313,0.116,-0.362305,0.187,1.670105,0.152,0.143,0.134,0.322,2530449244,0.17511,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43840370066446,120.65815416315456
1735785979066354,245728,2528437,2530468695121,0,245728,0,-0.200001,0.709999,9.799999,1,-13.136406,0.198,0.109,-0.009,-0.052,0.030001,-79.494446,0.223,2114404894,12.132019,3006539151,2,2.427261,0.115,-0.329346,0.187,1.670105,0.152,0.143,0.134,0.324,2530459244,0.172058,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.438403898207113,120.65815276049588
1735785979076448,245729,2528446,2530478141924,0,245729,0,-0.220001,0.779999,9.869999,1,-13.136406,0.198,0.109,-0.005,-0.05,0.032001,-79.505432,0.223,2114404896,12.131042,3006539137,2,2.42421,0.115,-0.307373,0.187,1.670105,0.152,0.143,0.134,0.325,2530469244,0.165955,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4384040957498,120.65815135783717
1735785979091677,245730,2528457,2530488795804,0,245730,0,-0.09,0.73,9.639999,1,-13.133354,0.197,0.108,-0.007999,-0.042,0.033,-79.527405,0.223,2114404898,12.132019,3006539124,2,2.421158,0.115,-0.274414,0.187,1.659119,0.152,0.143,0.134,0.321,2530479244,0.153748,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.438404293471297,120.6581500553696
1735785979097991,245731,2528466,2530498108736,0,245731,0,-0.049999,0.709999,9.559998,1,-13.133354,0.197,0.108,-0.009,-0.036,0.032001,-79.538391,0.223,2114404901,12.132019,3006539110,2,2.415054,0.115,-0.252441,0.187,1.659119,0.152,0.143,0.134,0.323,2530489244,0.144592,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.438404591036715,120.65814865271928
1735785979105553,245732,2528480,2530511694653,0,245732,0,-0.09,0.629997,9.509998,1,-13.133354,0.198,0.108,-0.007999,-0.032,0.034,-79.560364,0.223,2114404903,12.132019,3006539096,2,2.415054,0.114,-0.241455,0.187,1.648132,0.152,0.143,0.134,0.325,2530499244,0.138489,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.438404788579508,120.65814725006067
1735785979115362,245733,2528486,2530517823983,0,245733,0,-0.139999,0.73,9.759998,1,-13.130302,0.198,0.108,-0.01,-0.026999,0.034,-79.582336,0.223,2114404905,12.131042,3006539082,2,2.412003,0.114,-0.219482,0.187,1.648132,0.152,0.144,0.134,0.327,2530509244,0.129333,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4384049861223,120.65814584740217
1735785979130937,245734,2528497,2530529106835,0,245734,0,-0.150002,0.689999,10.009998,1,-13.130302,0.199,0.107,-0.009,-0.020999,0.035001,-79.604309,0.224,2114404907,12.131042,3006539068,2,2.408951,0.113,-0.208496,0.187,1.637146,0.152,0.144,0.135,0.329,2530519244,0.117126,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43840518366515,120.65814444474363
1735785979131834,245735,2528506,2530537937401,0,245735,0,-0.060001,0.649998,10.02,1,-13.130302,0.199,0.107,-0.011,-0.014999,0.035001,-79.615295,0.224,2114404909,12.131042,3006539055,2,2.405899,0.113,-0.19751,0.187,1.637146,0.152,0.144,0.135,0.331,2530529252,0.104919,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.438405381386747,120.65814314227627
1735785979143819,245736,2528517,2530548402152,0,245736,0,-0.09,0.77,9.849998,1,-13.130302,0.2,0.106,-0.01,-0.01,0.035001,-79.637268,0.224,2114404912,12.131042,3006539041,2,2.399796,0.113,-0.186523,0.187,1.62616,0.152,0.144,0.135,0.332,2530539252,0.092712,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43840567895233,120.65814173962606
1735785979161831,245737,2528532,2530564249084,0,245737,0,-0.080002,0.739998,9.93,1,-13.127251,0.2,0.106,-0.006999,-0.002,0.034,-79.659241,0.224,2114404914,12.130066,3006539027,2,2.393692,0.113,-0.186523,0.187,1.62616,0.153,0.145,0.135,0.334,2530549252,0.080505,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.438405876495228,120.65814033696769
1735785979172440,245738,2528536,2530568221438,0,245738,0,-0.080002,0.739998,9.93,1,-13.127251,0.201,0.106,-0.006999,-0.002,0.034,-79.681213,0.224,2114404916,12.130066,3006539013,2,2.393692,0.112,-0.186523,0.187,1.62616,0.152,0.145,0.135,0.336,2530559252,0.068298,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.438406074038184,120.65813893430929
1735785979177432,245739,2528547,2530578436093,0,245739,0,-0.290001,0.709999,10.16,1,-13.124199,0.201,0.106,-0.002,0.012,0.036,-79.703186,0.224,2114404918,12.130066,3006538999,2,2.387589,0.112,-0.19751,0.187,1.62616,0.152,0.145,0.136,0.338,2530569252,0.05304,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43840627158114,120.658137531651
1735785979184573,245740,2528557,2530588978287,0,245740,0,-0.240002,0.849998,10.259998,1,-13.115044,0.192,0.105,-0.004,0.019,0.035001,-79.714172,0.223,2114404920,12.133057,3006538986,2,2.381485,0.111,-0.19751,0.187,1.615173,0.152,0.142,0.134,0.313,2530579244,0.037781,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.438406469302862,120.65813622918375
1735785979201175,245741,2528566,2530598242173,0,245741,0,-0.030003,0.879997,10.25,1,-13.115044,0.193,0.105,0.001,0.027,0.036,-79.736145,0.224,2114404922,12.132019,3006538973,2,2.375381,0.111,-0.208496,0.187,1.615173,0.152,0.142,0.134,0.315,2530589244,0.01947,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43840666702464,120.65813492671653
1735785979208287,245742,2528581,2530613026103,0,245742,0,0.0,0.829998,10.119999,1,-13.115044,0.193,0.105,0.001,0.030001,0.036,-79.758118,0.224,2114404924,12.132019,3006538959,2,2.37233,0.111,-0.230469,0.187,1.62616,0.152,0.142,0.134,0.316,2530599244,0.013367,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.438406864567675,120.65813352405833
1735785979221154,245743,2528586,2530618142010,0,245743,0,0.02,0.649998,10.049999,1,-13.115044,0.194,0.105,-0.000999,0.033,0.036,-79.78009,0.224,2114404926,12.131042,3006538946,2,2.369278,0.111,-0.252441,0.187,1.615173,0.152,0.143,0.134,0.318,2530609244,0.004211,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4384070622895,120.65813222159117
1735785979235589,245744,2528598,2530629691666,0,245744,0,-0.049999,0.73,10.169998,1,-13.118095,0.194,0.105,0.0,0.031,0.035001,-79.802063,0.224,2114404929,12.130066,3006538932,2,2.363174,0.111,-0.263428,0.187,1.615173,0.152,0.143,0.135,0.32,2530619244,0.007263,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.438407359855265,120.65813081894123
1735785979235589,245745,2528606,2530637672183,0,245745,0,-0.049999,0.73,10.169998,1,-13.118095,0.195,0.105,0.0,0.031,0.035001,-79.824036,0.224,2114404931,12.130066,3006538918,2,2.357071,0.111,-0.2854,0.187,1.62616,0.152,0.143,0.135,0.322,2530629281,-0.001892,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43840755739841,120.65812941628313
1735785979251801,245746,2528617,2530648419456,0,245746,0,-0.07,0.790001,9.899998,1,-13.118095,0.195,0.105,0.004001,0.036,0.037001,-79.846008,0.224,2114404933,12.129028,3006538904,2,2.354019,0.111,-0.307373,0.187,1.62616,0.152,0.143,0.135,0.323,2530639281,-0.004944,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43840775494155,120.65812801362502
1735785979265419,245747,2528628,2530660250899,0,245747,0,-0.080002,0.709999,9.789997,1,-13.118095,0.196,0.105,0.008,0.038,0.037001,-79.867981,0.224,2114404935,12.128052,3006538890,2,2.347916,0.111,-0.329346,0.187,1.62616,0.153,0.144,0.135,0.325,2530649281,-0.007996,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43840795248475,120.65812661096699
1735785979265611,245748,2528637,2530668332072,0,245748,0,-0.080002,0.709999,9.789997,1,-13.121147,0.196,0.104,0.008,0.038,0.037001,-79.889954,0.224,2114404937,12.127075,3006538877,2,2.344864,0.11,-0.351318,0.187,1.637146,0.153,0.144,0.135,0.327,2530659281,-0.001892,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.438408150206673,120.65812530849999
1735785979281194,245749,2528648,2530679245727,0,245749,0,-0.02,0.689999,9.75,1,-13.121147,0.197,0.104,0.003,0.037001,0.037001,-79.911926,0.224,2114404939,12.126038,3006538863,2,2.341812,0.11,-0.373291,0.187,1.637146,0.153,0.144,0.136,0.329,2530669281,0.00116,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.438408347749895,120.65812390584203
1735785979290399,245750,2528657,2530688284109,0,245750,0,0.0,0.82,9.709999,1,-13.118095,0.189,0.103,0.0,0.035001,0.036,-79.933899,0.224,2114404941,12.127075,3006538850,2,2.335709,0.109,-0.384277,0.187,1.637146,0.152,0.141,0.134,0.306,2530679239,0.007263,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.438408545471898,120.6581226033751
1735785979290807,245751,2528667,2530698319739,0,245751,0,0.079998,0.91,9.93,1,-13.121147,0.189,0.104,-0.002,0.031,0.036,-79.955872,0.224,2114404943,12.127075,3006538836,2,2.329605,0.109,-0.40625,0.187,1.637146,0.152,0.141,0.134,0.307,2530689239,0.013367,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.438408743015174,120.65812120071715
1735785979321619,245752,2528681,2530713030290,0,245752,0,0.079998,0.82,9.91,1,-13.124199,0.19,0.103,-0.005,0.025001,0.037001,-79.977844,0.224,2114404945,12.125061,3006538822,2,2.326553,0.109,-0.417236,0.187,1.637146,0.152,0.141,0.134,0.309,2530699239,0.022522,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.438408940558507,120.65811979805929
1735785979323310,245753,2528687,2530718344078,0,245753,0,-0.030003,0.790001,9.68,1,-13.124199,0.19,0.103,-0.006999,0.023001,0.039001,-79.999817,0.224,2114404947,12.124023,3006538809,2,2.323502,0.109,-0.428223,0.187,1.62616,0.153,0.141,0.134,0.311,2530709239,0.028625,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43840913828055,120.65811849559246
1735785979323310,245754,2528699,2530730411724,0,245754,0,-0.080002,0.829998,9.719997,1,-13.127251,0.191,0.102,-0.007999,0.02,0.038,-80.02179,0.224,2114404950,12.123047,3006538795,2,2.317398,0.108,-0.439209,0.187,1.62616,0.153,0.142,0.134,0.312,2530719239,0.034729,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43840943584662,120.65811709294286
1735785979335337,245755,2528706,2530737651032,0,245755,0,-0.080002,0.829998,9.719997,1,-13.127251,0.191,0.103,-0.007999,0.02,0.038,-80.043762,0.224,2114404952,12.12207,3006538781,2,2.314346,0.108,-0.450195,0.187,1.62616,0.153,0.142,0.135,0.314,2530729257,0.043884,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.438409633390002,120.6581156902851
1735785979351195,245756,2528718,2530749392251,0,245756,0,0.059998,0.75,9.860001,1,-13.130302,0.192,0.102,-0.007999,0.015,0.038,-80.065735,0.224,2114404954,12.120056,3006538767,2,2.308243,0.108,-0.461182,0.187,1.615173,0.153,0.142,0.135,0.316,2530739257,0.046936,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.438409830933445,120.65811428762738
1735785979366327,245757,2528729,2530760814980,0,245757,0,0.099998,0.879997,9.84,1,-13.133354,0.192,0.102,-0.009,0.01,0.038,-80.087708,0.224,2114404956,12.119019,3006538753,2,2.302139,0.108,-0.461182,0.187,1.615173,0.153,0.142,0.135,0.317,2530749257,0.056091,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.438410028476884,120.65811288496964
1735785979372108,245758,2528737,2530768485042,0,245758,0,0.079998,0.919998,9.610001,1,-13.136406,0.193,0.101,-0.006,0.007,0.037001,-80.10968,0.224,2114404958,12.118042,3006538740,2,2.292984,0.107,-0.472168,0.187,1.604187,0.153,0.142,0.135,0.319,2530759257,0.062195,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.438410226199057,120.65811158250297
1735785979435514,245759,2528747,2530778491294,0,245759,0,0.049999,0.84,9.809998,1,-13.139458,0.194,0.102,-0.004,-0.000999,0.038,-80.131653,0.224,2114404960,12.117065,3006538726,2,2.289932,0.107,-0.472168,0.187,1.604187,0.153,0.143,0.135,0.321,2530769257,0.074402,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.438410423742578,120.65811017984535
1735785979435514,245760,2528757,2530788564011,0,245760,0,-0.030003,0.799999,9.950001,1,-13.139458,0.188,0.101,-0.005,-0.004,0.038,-80.153625,0.224,2114404962,12.116028,3006538712,2,2.283829,0.106,-0.472168,0.187,1.604187,0.153,0.14,0.134,0.307,2530779247,0.080505,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4384106212861,120.6581087771877
1735785979435514,245761,2528767,2530799010965,0,245761,0,-0.040001,0.82,9.719997,1,-13.139458,0.189,0.101,-0.004,-0.007999,0.038,-80.175598,0.224,2114404964,12.115051,3006538699,2,2.280777,0.106,-0.461182,0.187,1.604187,0.153,0.141,0.134,0.308,2530789247,0.086609,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43841081900838,120.65810747472112
1735785979435514,245762,2528780,2530812024113,0,245762,0,0.040001,0.809998,9.559998,1,-13.142509,0.19,0.1,-0.002,-0.009,0.04,-80.197571,0.224,2114404966,12.113037,3006538685,2,2.277725,0.106,-0.461182,0.187,1.604187,0.153,0.141,0.134,0.31,2530799247,0.089661,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.438411016551953,120.65810607206362
1735785979435514,245763,2528786,2530817931608,0,245763,0,0.029999,0.82,9.619999,1,-13.145561,0.19,0.1,0.004001,-0.013,0.038,-80.219543,0.224,2114404968,12.112061,3006538671,2,2.26857,0.106,-0.450195,0.187,1.604187,0.153,0.141,0.134,0.311,2530809247,0.098816,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.438411214095552,120.65810466940613
1735785979435514,245764,2528798,2530829962045,0,245764,0,-0.130001,0.759998,9.649998,1,-13.145561,0.191,0.1,0.002001,-0.016,0.039001,-80.241516,0.224,2114404970,12.111023,3006538657,2,2.262466,0.105,-0.439209,0.187,1.604187,0.153,0.141,0.134,0.313,2530819247,0.101868,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.438411411639212,120.65810326674863
1735785979435514,245765,2528806,2530838059297,0,245765,0,-0.049999,0.799999,9.639999,1,-13.145561,0.191,0.1,0.004001,-0.013,0.04,-80.263489,0.224,2114404972,12.110046,3006538643,2,2.259415,0.106,-0.428223,0.187,1.604187,0.153,0.142,0.135,0.315,2530829242,0.098816,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.438411609182868,120.65810186409122
1735785979455942,245766,2528818,2530849371436,0,245766,0,0.049999,0.799999,9.649998,1,-13.148613,0.192,0.099,0.002001,-0.013999,0.039001,-80.285461,0.224,2114404974,12.10907,3006538630,2,2.253311,0.105,-0.428223,0.187,1.604187,0.153,0.142,0.135,0.317,2530839242,0.101868,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.438411806905272,120.6581005616248
1735785979465213,245767,2528833,2530864178691,0,245767,0,0.059998,0.709999,9.43,1,-13.148613,0.192,0.099,0.0,-0.013999,0.04,-80.307404,0.224,2114404976,12.108032,3006538616,2,2.253311,0.105,-0.417236,0.187,1.604187,0.153,0.142,0.135,0.318,2530849242,0.104919,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43841200444898,120.6580991589674
1735785979471087,245768,2528837,2530868946802,0,245768,0,-0.040001,0.82,9.419998,1,-13.151665,0.193,0.099,0.0,-0.014999,0.039001,-80.329376,0.224,2114404978,12.107056,3006538602,2,2.244156,0.104,-0.40625,0.187,1.604187,0.153,0.142,0.135,0.32,2530859242,0.111023,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.438412201992747,120.6580977563101
1735785979481382,245769,2528849,2530880699110,0,245769,0,-0.060001,0.779999,9.389999,1,-13.151665,0.188,0.098,0.004001,-0.013999,0.04,-80.351349,0.224,2114404980,12.106018,3006538588,2,2.241104,0.104,-0.395264,0.187,1.604187,0.153,0.14,0.134,0.306,2530869242,0.114075,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.438412399536514,120.65809635365277
1735785979491168,245770,2528857,2530888446543,0,245770,0,-0.110001,0.739998,9.469997,1,-13.151665,0.188,0.098,0.002001,-0.013999,0.04,-80.373322,0.224,2114404982,12.106018,3006538575,2,2.235001,0.103,-0.384277,0.187,1.615173,0.153,0.14,0.134,0.307,2530879242,0.114075,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43841259725899,120.65809505118648
1735785979496387,245771,2528868,2530899443663,0,245771,0,-0.07,0.700001,9.579998,1,-13.151665,0.189,0.098,-0.002,-0.012,0.04,-80.395294,0.224,2114404984,12.105042,3006538561,2,2.231949,0.103,-0.384277,0.187,1.615173,0.153,0.14,0.134,0.309,2530889242,0.114075,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.438412794802836,120.65809364852927
1735785979511027,245772,2528880,2530911423017,0,245772,0,-0.02,0.829998,9.57,1,-13.151665,0.19,0.097,-0.005,-0.01,0.039001,-80.417267,0.225,2114404986,12.104065,3006538547,2,2.225845,0.102,-0.373291,0.187,1.604187,0.153,0.14,0.134,0.311,2530899242,0.111023,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.438412992346684,120.6580922458721
